player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,year,pid,Rec,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,ht
Tyus Jones,Duke,ACC,39,84.2,121.8,19.9,48.9,57.49,1.8,9.9,27.5,17.4,0.10892598524688302,0.12254173340274341,0.889,0.06656587987309519,0.15128609062067086,0.44,0.035552231295857654,0.09379737618481594,0.379,0.2,2.7,50,Fr,5.06662,128.753,1.4,2015,37730,98.6,2.8552881,0.03857795310827107,0.06580944941999183,0.02798792676482411,0.08547664120067903,0.5862,0.3274,0,0,NA,98.3377,91.449700000000007,0.003178520763940295,223.713,8.58766,6.36463,2.22302,8.39666,33.8974,5.61301,2.78366,0.4872,3.0256,3.5128,5.5641,1.5128,0.0769,11.8205,Scoring PG,73
D'Angelo Russell,Ohio St.,B10,35,84.3,113.6,29.9,54.1,57.29,3.6,15.4,30.1,17.3,0.09932647391438479,0.13131296551393243,0.756,0.11447796993522313,0.23905693721767185,0.479,0.0799662289988691,0.19444419893409223,0.411,1.1,2.8,30.3,Fr,5.59686,133.261,2.5,2015,38468,97,1.71567788,0.058922484525482495,0.09259247568290106,0.05555548540974064,0.14646446153477077,0.6364,0.3793,0.003366999115741857,0.003366999115741857,1,93.834,89.143,0.003766266288384316,233.345,9.16316,6.8867,2.27646,10.9303,33.9429,8.22413,2.70618,1,4.6571,5.6571,5,1.5714,0.3143,19.2857,Scoring PG,77
Jahlil Okafor,Duke,ACC,38,72.8,116.4,27.6,66.4,64.14,14.8,18.2,9.4,18.2,0.08661430962883405,0.16972905119185663,0.51,0.24409487259035054,0.36745464691020513,0.664,0,0,0,4.5,1.5,46.2,Fr,5.13776,134.951,2.8,2015,38635,100,0.5158,0.18635199950446116,0.2362208444422747,0.05774287308588937,0.1312338024679304,0.7889,0.44,0.055993089052983634,0.05861776510234224,0.9552,94.5347,87.7919,0.0035934439791768706,226.642,9.34057,5.72749,3.61308,9.53611,30.0789,7.26684,2.26927,3.5263,4.9474,8.4737,1.2895,0.7632,1.4211,17.2895,C,83
Justise Winslow,Duke,ACC,39,72.3,112.2,22.4,55.1,57.2,5.4,19.8,13.2,16.8,0.08810561819571325,0.13744476438531267,0.641,0.11189413510855582,0.2167398207614546,0.516,0.04052858437002809,0.09691618001528457,0.418,2.9,2.8,43.8,Fr,3.7048,122.324,3.8,2015,38640,97.6,1.15495747,0.09867829237919884,0.14361215765901258,0.013215842729356986,0.07488977546635626,0.6871,0.1765,0.02114534836697118,0.022026404548928312,0.96,92.0154,85.5702,0.0036983038082596203,246.908,9.53879,4.7201,4.8187,9.03031,29.1026,4.83748,4.19282,1.2564,5.2051,6.4615,2.1026,1.3333,0.8718,12.6154,Wing G,78
Monté Morris,Iowa St.,B12,34,84.8,126.2,17.7,55.9,58.61,2.5,8.6,27.4,10.7,0.05550731430288191,0.07372065180851503,0.753,0.10667811967585117,0.19514290184606922,0.547,0.027753657151440955,0.07025144466458491,0.395,1.3,3.2,27.8,So,5.20116,129.602,1.6,2015,38703,83.6,4.63180029,0.06157842680475962,0.09540319645807828,0.04509969287109155,0.09973970538799093,0.6455,0.4522,0.0017346035719650597,0.0017346035719650597,1,98.9761,94.0868,0.00340016124874805,222.707,8.73664,6.34548,2.39116,9.21868,33.9118,5.5927,3.62598,0.7059,2.7353,3.4412,5.1765,1.8824,0.4412,11.9412,Scoring PG,74
Frank Mason,Kansas,B12,36,83.5,111.5,20.4,50.3,55.6,2.2,10.4,24.7,17.9,0.09113498516322441,0.11598998111683108,0.786,0.08947798543298396,0.2004969673590937,0.446,0.03479699433504932,0.08119298678178175,0.429,0.3,2.5,41.2,So,4.12778,121.006,2.2,2015,41006,76.6,1.91885591,0.05385249123281442,0.11019048206098951,0.03562549420016954,0.09030648529810419,0.4887,0.3945,0,8.284998651202219e-4,0,98.749,92.0284,0.0033978767868256586,204.841,7.23537,4.80846,2.42691,7.04449,33.5278,4.0629,2.98159,0.6111,3.3056,3.9167,3.9444,1.3889,0.1111,12.5556,Scoring PG,71
Devin Booker,Kentucky,SEC,38,51.9,121,20.5,57.1,60.02,2.6,7.8,10.9,13.8,0.06487148102815178,0.07833537331701346,0.828,0.09424724602203183,0.17870257037943696,0.527,0.07099143206854346,0.17258261933904528,0.411,0.3,1.3,22.3,Fr,3.19131,128.601,2.8,2015,52495,95.8,1.13515453,0.051407588739290085,0.07221542227662178,0.042839657282741736,0.10771113831089352,0.7119,0.3977,0.009791921664626682,0.011015911872705019,0.8889,91.0701,86.245,0.0037216156670746635,117.322,6.83479,5.679,1.15579,8.23184,21.5,5.91621,2.31563,0.4474,1.5526,2,1.1053,0.4474,0.0526,10.0263,Wing G,78
Michael Gbinije,Syracuse,ACC,37,93.8,111.2,24.8,55.4,57.36,3.2,8.7,26.5,18.5,0.07560626056927378,0.11412265746305476,0.662,0.09557772562530836,0.18188298533174352,0.525,0.0649072614321124,0.16619111993057348,0.391,1.1,3.1,32.8,Sr,4.74407,123.404,2.8,2016,21893,94.6,1.52382119,0.06990012769612104,0.10770325798075793,0.02567759792918732,0.07489299396012969,0.649,0.3429,0.01569186540117003,0.018544931837746397,0.8462,100.689,94.4563,0.0032031947496730206,236.447,6.88167,5.11005,1.77162,7.60032,37.8919,5.0006,2.59972,1.0811,3,4.0811,4.3243,1.9189,0.3514,17.4865,Scoring PG,79
Taurean Prince,Baylor,B12,33,76.2,107.2,27.2,49.3,53.66,8.9,14.7,15.4,18.9,0.10816119479182214,0.14060955322936877,0.769,0.12782686657215345,0.27335283774660507,0.468,0.052114030217877944,0.14454268758543504,0.361,2.7,2.3,33.6,Sr,3.97337,124.535,3.3,2016,24114,62.6,0.86361423,0.07669611994329206,0.12094388144903749,0.05113074662886138,0.15339223988658413,0.6341,0.3333,0.013765970246231909,0.014749253835248473,0.9333,102.839,97.5834,0.0032619646438753324,182.37,6.32222,4.52221,1.80001,5.91323,30.8182,5.0929,0.820334,2.303,3.6364,5.9394,2.303,1.2121,0.7273,16.0303,Wing F,80
A.J. Hammons,Purdue,B10,33,57.5,114.7,27.2,60.1,62.32,11.5,24.8,10.5,17.3,0.11070094361484338,0.1562113315453901,0.709,0.2373920235296086,0.39975340749804555,0.594,0.007380062907656226,0.01353011533070308,0.545,10.4,0.7,37.8,Sr,3.65811,130.235,3.8,2016,24381,85.2,0.56922373,0.14145120573007766,0.1734314783299213,0.09594081779953093,0.22632192916812424,0.8156,0.4239,0.05412046132281232,0.06027051374585918,0.898,87.656,83.4762,0.004728689207346804,202.705,9.73587,2.90867,6.8272,10.8745,24.6364,6.267,4.60752,2.3333,5.8485,8.1818,1.1212,0.2727,2.5455,14.9697,C,84
Marcus Paige,North Carolina,ACC,34,67.2,120.3,18.4,50.3,53.75,1.6,7,18.6,12.1,0.06697684387251181,0.0865117566686611,0.774,0.06232567415914294,0.13581415563037116,0.459,0.06883731175785937,0.19348866007614524,0.356,1.5,2.1,26.3,Sr,4.05798,123.945,1.9,2016,24416,94.2,3.04759986,0.03720935770695101,0.06418614204449048,0.02511631645219193,0.07069777964320692,0.5797,0.3553,0.0027907018280213256,0.0027907018280213256,1,103.744,96.1669,0.0033465724228054668,175.723,7.39342,6.05573,1.33769,6.98756,31.6176,5.03771,1.94984,0.4412,2.0882,2.5294,3.7647,1.1471,0.4412,12.5882,Scoring PG,74
Brice Johnson,North Carolina,ACC,40,70.1,126.8,24.5,61.4,64.89,11.7,28.5,9.7,14.5,0.12845673505798394,0.1641391614629795,0.783,0.23818019625334522,0.3880463871543265,0.614,0,0,0,5.5,2.2,42.3,Sr,5.25003,140.944,3.8,2016,24417,91.2,0.82857146,0.1391614629794826,0.1694915254237288,0.09901873327386262,0.21855486173059768,0.8211,0.4531,0.06244424620874219,0.06512042818911686,0.9589,91.501,85.3916,0.003779339875111508,291.058,11.3057,6.11101,5.19471,11.905,28.025,8.30994,3.5951,2.875,7.525,10.4,1.45,1.075,1.475,16.95,C,82
Joel Bolomboy,Weber St.,BSky,30,75.6,113.1,26.2,58.3,61.82,12.5,30.6,7.9,17.1,0.1505593585357492,0.2187179870620681,0.688,0.15768040927730492,0.2634788774375611,0.598,0.01831127333542896,0.053916527043207485,0.34,3.2,1.1,68.9,Sr,3.41815,117.521,2.9,2016,24934,NA,0.44736114,0.10986764001257375,0.14750747964651104,0.047812769264731166,0.11597139779105006,0.7448,0.4123,0.06205487074784258,0.07121050741555705,0.8714,92.2619,93.3089,0.004055763931064159,232.138,2.77503,0.638509,2.13652,4.61259,32.7667,3.60188,1.01072,3.2667,9.3333,12.6,1.1333,0.6333,1.1333,17.0667,PF/C,81
Kris Dunn,Providence,BE,33,76.9,103.6,29.3,49.9,54.06,3.5,14.8,41.8,20.9,0.12132351826070602,0.1746323368904102,0.695,0.13051469388651707,0.2738970336491697,0.477,0.03860293762840646,0.103860284571665,0.372,1.9,4.3,46.2,Jr,3.91571,121.573,3.4,2016,25358,97,1.77583078,0.09099263869552951,0.14430145732523367,0.03860293762840646,0.12683822363619265,0.6306,0.3043,0.024816174189689868,0.02665440931485208,0.931,93.8582,88.3916,0.004217646671172181,255.725,9.73839,4.74338,4.99501,9.52919,32.9697,4.58362,4.94557,1.0909,4.2424,5.3333,6.2424,2.4848,0.6061,16.4242,Pure PG,76
Georges Niang,Iowa St.,B12,35,82.1,116.9,28,60,62.49,4.8,15.6,19.2,15.8,0.08261617900172118,0.10240963855421686,0.807,0.19535283993115318,0.3227194492254733,0.605,0.04819277108433735,0.12306368330464716,0.392,1.8,1.5,23,Sr,5.72542,137.188,3.8,2016,25519,86,1.27174168,0.11101549053356283,0.14543889845094665,0.08433734939759036,0.17728055077452667,0.7633,0.4757,0.0034423407917383822,0.0034423407917383822,1,103.73,98.308,0.0030064716006884683,220.909,7.56725,6.38743,1.17983,8.06332,33.2,6.77499,1.28833,1.3143,4.9143,6.2286,3.3429,0.8857,0.6286,20.5143,Wing F,80
Caris LeVert,Michigan,B10,14,31,126.8,26,59,63.14,2.5,19,32.9,11.9,0.11954033980720902,0.15172427744761144,0.788,0.11034492905280832,0.2068967419740156,0.533,0.06206902259220468,0.1379311613160104,0.45,0.8,1.8,44,Sr,5.34853,136.565,1.7,2016,26551,52.4,3.13643865,0.08275869678960625,0.11034492905280832,0.02758623226320208,0.09655181292120729,0.75,0.2857,0.020689674197401562,0.020689674197401562,1,103.626,100.2,0.007164420381076213,73.7778,9.50321,7.62963,1.87357,10.0831,31.0714,7.75923,2.32392,0.6429,4.7857,5.4286,4.9286,0.9286,0.2143,16.3571,Combo G,79
Jake Layman,Maryland,B10,35,79.1,116.5,17.2,60.1,64.02,4.3,14.4,6.8,18.1,0.06930683711948185,0.0819080802321149,0.846,0.07290719229451986,0.1206118983637736,0.604,0.05130506124429176,0.12871269750760914,0.399,3.4,2.1,32.9,Sr,3.3087,117.104,2.5,2016,26773,86.4,0.68969888,0.05130506124429176,0.06480639315068433,0.021602131050228107,0.05580550521308928,0.7917,0.3871,0.019801953462709097,0.021602131050228107,0.9167,98.339,93.9387,0.0034595002797025935,213.062,6.94977,3.75401,3.19576,6.8777,31.7429,4.24349,2.63421,1.0286,4.2571,5.2857,1.1429,1.1429,1.0286,11.7143,Wing F,81
Denzel Valentine,Michigan St.,B10,31,72.5,125.5,28.9,57.9,60.82,3,21.1,45.8,17.1,0.07925646089373695,0.09295510845561741,0.853,0.09882595741070904,0.2054797134282069,0.481,0.10176138188825484,0.2289631092485734,0.444,0.7,1.9,21.4,Sr,6.8047,146.68,2,2016,26984,77.8,2.83533318,0.03718204338224696,0.059686964376764864,0.061643914028462074,0.14481427422559345,0.623,0.4257,0.004892374129243021,0.00684932378094023,0.7143,92.9687,90.6006,0.004276257885650931,210.009,14.386,11.2197,3.16625,14.5955,32.9677,11.0943,3.50124,0.8065,6.7097,7.5161,7.7742000000000004,1.0323,0.2258,19.1935,Pure PG,77
Isaiah Cousins,Oklahoma,B12,37,82.4,104.9,22.1,48.4,50.64,2.1,11.9,25.1,18.2,0.05275973597729416,0.07873375984303897,0.67,0.08441557756367066,0.2094155674175676,0.403,0.05275973597729416,0.12824674283711504,0.411,0.8,2.3,23.3,Sr,3.1677,114.652,2,2016,27124,48.2,1.90905651,0.034902594569594596,0.062499994926948466,0.049512982994076055,0.1461038842448146,0.5584,0.3389,0.006493505966436204,0.00892857070384978,0.7273,100.385,93.8361,0.0032607708392231463,229.167,5.08243,3.14143,1.941,4.45506,33.2973,2.38754,2.06752,0.6216,3.8378,4.4595,4.5405,1.3784,0.2703,12.6486,Scoring PG,76
Buddy Hield,Oklahoma,B12,37,87.6,121.5,28.4,62.3,66.45,4,13,12.7,17.1,0.13445369934074905,0.15278829470539668,0.88,0.11764698692315544,0.21313967111402835,0.552,0.11229939660846655,0.24598915447568862,0.457,1.4,1.8,33.3,Sr,6.84167,143.253,2.3,2016,27126,69,0.66369796,0.09090903534971101,0.13598158228780302,0.026737951573444416,0.07715808882622531,0.6685,0.3465,0.0137509465234857,0.01680671241759363,0.8182,100.663,94.0957,0.0032366672350391226,240.576,8.86581,7.83954,1.02627,11.852,35.3784,10.2417,1.61038,1.2432,4.4865,5.7297,2.027,1.1351,0.4865,25,Wing G,76
Tyrone Wallace,California,P12,28,65.5,104,27.6,47.8,51.43,3.5,14.3,28.5,17.3,0.11098769279672116,0.17092104690695056,0.649,0.13984449292386866,0.2863482474155406,0.488,0.02774692319918029,0.09322966194924577,0.298,1.3,1.8,45,Sr,3.30434,116.947,2.8,2016,27397,81.8,1.66215143,0.0776913849577048,0.12208646207639327,0.06215310796616385,0.16537166226711453,0.6364,0.3758,0.006659261567803269,0.007769138495770481,0.8571,97.7535,93.1342,0.004380861814995058,166.945,6.37454,3.3627,3.01184,5.9016,32.1786,3.43397,2.46763,0.9643,4.3214,5.2857,4.3929,0.9643,0.4286,15.25,Combo G,77
Greg Brown,St. Francis PA,NEC,28,82.1,96.4,23,45.4,48.89,1.8,8.9,21.4,19.1,0.06875002864584527,0.09687504036460015,0.71,0.09791670746529478,0.23333343055559608,0.42,0.03645834852431189,0.1031250429687679,0.354,0.8,1.5,28.8,Sr,1.1095,96.3666,3,2016,27563,NA,1.2957763,0.053125022135425894,0.11770838237849265,0.04479168532986889,0.11562504817710341,0.4513,0.3874,0.007291669704862377,0.008333336805557003,0.875,109.088,114.592,0.0017664174026739178,145.076,-3.93757,-1.24725,-2.69032,-3.52166,34.2857,-1.43447,-2.08719,0.5357,2.6786,3.2143,3.2857,0.8571,0.25,12.8214,Scoring PG,74
Damian Jones,Vanderbilt,SEC,33,65.1,106.8,26.4,59,58.45,9.9,17.3,10.2,16.3,0.10392619300341155,0.1939955602730349,0.536,0.21247132791808584,0.3568132626450463,0.595,0,0.0034642064334470517,0,5.9,0.5,53.8,Jr,3.08007,121.038,5,2016,28727,82.8,0.58460679,0.1443419347269605,0.19745976670648197,0.06812939319112535,0.15935349593856438,0.731,0.4275,0.04387994815699599,0.04965362554607441,0.8837,94.8238,90.1802,0.004046839766133734,177.996,5.45568,1.70399,3.75169,5.45701,26.2424,2.73371,2.72329,2.2424,4.6364,6.8788,1.1515,0.2424,1.6364,13.8788,C,84
Demetrius Jackson,Notre Dame,ACC,35,87.1,115.9,24.4,51.4,55.97,3.1,7.9,25.1,15.3,0.08982501213233847,0.11049271403889423,0.813,0.11049271403889423,0.21065157712451058,0.525,0.04292522703669272,0.12957059272186877,0.331,0.8,2.1,32.5,Jr,5.04428,127.546,2.2,2016,29232,93.2,2.15791645,0.07313186828473575,0.11605709532142847,0.037360845754158475,0.09459448180308211,0.6301,0.395,0.012718585788649695,0.012718585788649695,1,111.075,104.203,0.0024455058280932096,185.99,5.14345,5.5568,-0.413348,5.14039,35.9429,4.93665,0.203746,0.8857,2.5714,3.4571,4.6857,1.2286,0.2857,15.8,Scoring PG,73
DeAndre' Bembry,Saint Joseph's,A10,36,92.8,110.7,24.5,51.3,53.91,4.3,18,24.1,12.6,0.087248322147651,0.13273676360924683,0.657,0.15212527964205816,0.2751677852348993,0.553,0.02535421327367636,0.09545115585384041,0.266,2.5,2.2,35.8,Jr,4.36381,120.835,2.6,2016,31965,56,2.20544419,0.10365398956002983,0.14392244593586875,0.049217002237136466,0.1319910514541387,0.7202,0.3729,0.02162565249813572,0.02237136465324385,0.9667,96.6461,93.9216,0.003365391498881432,291.217,8.8377,4.88895,3.94875,7.89142,37.25,4.77418,3.11724,1.4167,6.3333,7.75,4.4722,1.4167,0.8333,17.4167,Wing G,78
Malcolm Brogdon,Virginia,ACC,37,85.1,120,26.8,53.2,58.48,2.1,13.3,19.5,10,0.11084730332659883,0.1235155665639244,0.897,0.12272380011159155,0.24623936667551596,0.498,0.059382483924963654,0.15201915884790695,0.391,0.9,1.8,31,Sr,5.99104,137.708,2.4,2016,33335,80.6,2.21154109,0.07046721425762353,0.10847200396960027,0.052256585853968016,0.1377673627059157,0.6496,0.3793,0.003958832261664244,0.003958832261664244,1,98.9573,92.0084,0.003453566500108036,203.837,9.49229,7.27731,2.21498,10.2715,34.1351,7.60734,2.66417,0.5135,3.5405,4.0541,3.1081,0.9459,0.2432,18.2432,Combo G,77
Kahlil Felder,Oakland,Horz,35,91.5,120,32.9,50.2,57.18,2.2,9.7,50,15.2,0.18584737265080953,0.21928434764656188,0.848,0.1500775854460512,0.30948641972812635,0.485,0.05909790929481809,0.16640727090909305,0.355,0.5,2.9,46.1,Jr,6.75588,140.135,3.2,2016,33408,NA,2.69996497,0.08709165580288981,0.14774477323704524,0.06298592964316138,0.16251925056074976,0.5895,0.3876,0.0062208325573492726,0.0062208325573492726,1,104.511,105.51,0.0023164047631359687,253.762,8.68783,9.0825,-0.394677,8.4445,36.7429,7.72554,0.718966,0.7429,3.5143,4.2571,9.2571,1.9714,0.2,24.3714,Pure PG,69
Domantas Sabonis,Gonzaga,WCC,35,79.9,120,26,61.2,65.09,11.6,28.2,11.4,18.5,0.13279875151348242,0.17290575700413147,0.768,0.19964376066456418,0.3244211110799168,0.615,0.004456333943405451,0.012477735041535262,0.357,2.7,1.1,51.3,So,4.95322,131.645,4,2016,33822,60.2,0.68477518,0.13992888582293114,0.19073109277775327,0.059714874841633035,0.13279875151348242,0.7336,0.4497,0.01960786935098398,0.021390402928346163,0.9167,90.7655,88.0512,0.004041137309898365,263.303,7.50443,3.90304,3.60139,7.6708,32.0571,5.39611,2.27469,3.0286,8.8,11.8286,1.8,0.6,0.8857,17.4857,PF/C,83
Abdel Nader,Iowa St.,B12,35,76.9,103.5,20.7,55.5,58.35,2.9,14.3,8,19.7,0.0716912094169161,0.09742651536145008,0.736,0.10018386956979301,0.18106625968118553,0.553,0.047794139611277396,0.1286765297226699,0.371,2.2,1.9,31.5,Sr,2.60502,111.367,3.6,2016,34544,51.6,0.68357622,0.06985297327802081,0.10110298763924065,0.030330896291772196,0.07996327204194488,0.6909,0.3793,0.023897069805638698,0.024816187875086344,0.963,103.21,97.815,0.0030548267715196564,211.419,4.02682,2.35256,1.67426,2.72384,31.0857,1.531,1.19284,0.7429,4.2286,4.9714,1.5429,1.0571,0.6857,12.9143,Wing G,78
Ben Bentil,Providence,BE,35,84.7,112.2,28.1,51,56.7,8.4,16.7,8,11.4,0.16193642576258285,0.2070115133459822,0.782,0.16193642576258285,0.31302144155138434,0.517,0.043405639895125296,0.13188636737364995,0.329,3.1,1.4,46.5,So,5.00019,129.507,3.2,2016,34801,81.2,0.59703286,0.1035057566729911,0.16026697807430879,0.05926539293372877,0.15609335885362366,0.6458,0.3797,0.024206991479973725,0.028380610700658847,0.8529,98.8119,93.7659,0.003452008804667108,234.276,4.8751,3.51748,1.35762,7.37051,34.2286,5.98994,1.38058,2.6857,4.9714,7.6571,1.1429,0.8571,1.0286,21.0857,Stretch 4,81
Jakob Poeltl,Utah,P12,35,75.4,124,26,64,66.23,11.9,22,13.9,14.9,0.1503267973856209,0.21568627450980393,0.697,0.20728291316526612,0.3239962651727358,0.64,0,0,0,4.8,1.2,66.6,So,5.55629,140.033,3,2016,35220,NA,0.95714998,0.1858076563958917,0.26517273576097106,0.021475256769374416,0.05788982259570495,0.7007,0.371,0.029878618113912233,0.031746031746031744,0.9412,98.6568,93.3991,0.0035130065359477124,220.198,9.67869,5.88242,3.79626,9.74688,30.6,7.36804,2.37884,2.8286,6.2286,9.0571,1.9143,0.6,1.5143,17.2857,C,84
Chinanu Onuaku,Louisville,ACC,31,61.5,112.7,21.9,62,62,13.7,25.8,12.9,23.3,0.04330716618114521,0.0734909486710343,0.589,0.17979035657020892,0.2887144412076348,0.623,0,0.0013123383691256126,0,9.6,1.9,25.3,So,2.71114,118.743,4.8,2016,35483,86.6,0.78462416,0.10629940789917462,0.1443572206038174,0.0734909486710343,0.1443572206038174,0.7364,0.5091,0.048556519657647665,0.052493534765024503,0.925,84.2337,79.1302,0.005577451192167544,191.597,10.9157,1.9591,8.9566,9.23887,24.5806,3.37483,5.86404,2.9355,5.5484,8.4839,1.6452,0.7742,2,9.9032,C,82
Isaiah Whitehead,Seton Hall,BE,34,80.4,102.1,31.1,45.8,51.07,1.8,9.8,33,19.5,0.1357013491992801,0.17850647277220735,0.76,0.10291444603703792,0.2641167199180619,0.39,0.07377053211504488,0.2021859028338267,0.365,4.5,2.1,38.3,So,3.94973,122.333,2.8,2016,35622,97.4,1.45377145,0.042805123572927276,0.0874317417659791,0.06010932246411064,0.1757742308420205,0.4896,0.342,0,9.107473100622824e-4,0,96.5495,92.2267,0.00373497471856542,208.447,6.80136,3.7449,3.05647,8.41596,32.2941,5.97337,2.4426,0.5294,3.0588,3.5882,5.0882,1.1765,1.4412,18.1765,Scoring PG,76
Daniel Hamilton,Connecticut,Amer,36,79,102.5,25.6,44.4,49.18,3.5,26.8,29,17.4,0.07458797947061269,0.08673020868675893,0.86,0.09713783372917001,0.23330426136738153,0.416,0.040763198082776696,0.12315689633519768,0.331,1.5,2,24.3,So,2.90128,113.426,2.3,2016,35659,96.8,2,0.039028593909041516,0.06591495860193679,0.058109239820128486,0.16825660485231234,0.5921,0.3454,0.004336510434337947,0.004336510434337947,1,89.7038,86.8527,0.004019216638878307,257.118,6.43065,2.12579,4.30486,6.67441,32.0278,3.48992,3.18449,0.9167,8,8.9167,4.7222,1.0556,0.4167,12.5278,Stretch 4,79
Tyler Ulis,Kentucky,SEC,35,88.5,125.7,24.1,49.7,56.68,1.7,7.1,34.3,13,0.1296583850931677,0.1513975155279503,0.856,0.1063664596273292,0.21894409937888198,0.486,0.042701863354037264,0.12422360248447205,0.344,0.3,2.3,44.1,So,6.65772,139.653,2,2016,35839,96.4,3.56528362,0.036490683229813664,0.06366459627329192,0.06987577639751552,0.15527950310559005,0.5732,0.45,0,0,NA,101.959,97.3339,0.0031020263975155282,204.885,9.06995,8.66775,0.402208,9.69273,36.8,7.84836,1.84437,0.5429,2.4571,3,7.0286,1.4571,0.1143,17.3143,Pure PG,69
Wade Baldwin IV,Vanderbilt,SEC,33,75.3,109.5,26.4,49.2,57.09,1.5,11.6,33.7,19.7,0.15469080402092297,0.19361300632296166,0.799,0.09381248759978554,0.21457111525482864,0.437,0.040918212676502204,0.10079852391040788,0.406,1,2.3,61.4,So,3.89036,124.161,3.4,2016,36903,74,1.89008554,0.06287432679560095,0.1177646120933478,0.030938160804184593,0.09780450834871258,0.5339,0.3163,0.012974067434012894,0.014970077808476416,0.8667,96.7419,92.0043,0.0038564816644490988,190.487,6.9925,4.59175,2.40075,6.5147,30.3636,3.94335,2.57135,0.3939,3.6061,4,5.2121,1.2121,0.3333,14.1212,Pure PG,75
Pascal Siakam,New Mexico St.,WAC,32,87,115.4,28,54,56.88,13.4,23.5,11.2,12.6,0.11759488227072357,0.17152937714676972,0.686,0.22546387202281587,0.41202417397110663,0.547,0.0026525161414448924,0.013262580707224463,0.2,6.4,1.7,40.3,So,4.64714,125.441,3.1,2016,37123,NA,0.76119968,0.11405819408213039,0.15473010825095207,0.1114056779406855,0.25729406572015456,0.7371,0.433,0.027409333461597223,0.02829350550874552,0.9688,86.8008,88.45,0.004324954093787312,275.465,7.23334,2.53836,4.69498,8.29928,35.3438,5.33606,2.96322,4,7.8438,11.8438,1.5938,1,2.2188,20.375,C,81
Patrick McCaw,UNLV,MWC,31,83.4,112.6,20.3,54.6,57.93,3.4,12.7,23,16.3,0.07554294366111133,0.09820582675944474,0.769,0.08687438521027804,0.15391874770951436,0.564,0.05854578133736129,0.16619447605444496,0.352,1.2,3.8,30.7,So,3.24837,115.024,2.6,2016,37216,60.6,1.84614646,0.06515578890770853,0.09820582675944474,0.02171859630256951,0.05571292095006961,0.6635,0.3898,0.012275728344930592,0.013220015140694484,0.9286,96.4163,94.5414,0.0037613870364342676,233.53,7.26551,4.22015,3.04537,7.40592,34.1613,3.93913,3.46679,1.0968,4.0968,5.1935,3.871,2.4194,0.4194,14.5161,Combo G,79
Jaylen Brown,California,P12,34,68.3,95.4,30.9,47.1,51.76,4.5,16.5,15.1,21,0.1512249648135716,0.23109730538411993,0.654,0.14164028394510578,0.293930213299618,0.482,0.03194893622821935,0.10862638317594578,0.294,2.2,1.7,57.4,Fr,2.32017,111.435,4.6,2016,38792,99.4,0.63810632,0.1043665250121832,0.17039432655050318,0.03727375893292257,0.12353588674911481,0.6125,0.3017,0.022364255359753542,0.026624113523516124,0.84,96.1781,91.4564,0.0037855762054546634,185.694,2.64996,0.00518571,2.64478,2.67159,27.6176,0.728962,1.94263,1.0588,4.2941,5.3529,1.9706,0.7941,0.6471,14.6471,Wing F,79
